  1.55275000   1.55275000 212.41206030  4816.035029422974           331
  1.55275000   1.55275000 212.66331658  4893.695409667354           332
  1.55275000   1.55275000 212.91457286  4971.991886656278           333
  1.55275000   1.55275000 213.16582915  5050.917200725073           334
  1.55275000   1.55275000 213.41708543  5130.463763621148           335
  1.55275000   1.55275000 213.66834171  5210.62366476812            336
  1.55275000   1.55275000 213.91959799  5291.388677613924           337
  1.55275000   1.55275000 214.17085427  5372.750265987766           338
  1.55275000   1.55275000 214.42211055  5454.699590389928           339
  1.55275000   1.55275000 214.67336683  5537.227514136974           340
  1.55275000   1.55275000 214.92462312  5620.324609286243           341
  1.55275000   1.55275000 215.17587940  5703.981162262418           342
  1.55275000   1.55275000 215.42713568  5788.187179111477           343
  1.55275000   1.55275000 215.67839196  5872.932390308073           344
  1.55275000   1.55275000 215.92964824  5958.206255045516           345
  1.55275000   1.55275000 216.18090452  6043.997964940429           346
  1.55275000   1.55275000 216.43216080  6130.296447087991           347
  1.55275000   1.55275000 216.68341709  6217.0903664075995          348
  1.55275000   1.55275000 216.93467337  6304.3681272255435          349
  1.55275000   1.55275000 217.18592965  6392.117874044952           350
  1.55275000   1.55275000 217.43718593  6480.327491461481           351
  1.55275000   1.55275000 217.68844221  6568.984603189716           352
  1.55275000   1.55275000 217.93969849  6658.076570173238           353
  1.55275000   1.55275000 218.19095477  6747.59048775924            354
  1.55275000   1.55275000 218.44221106  6837.5131819284             355
  1.55275000   1.55275000 218.69346734  6927.831204579377           356
  1.55275000   1.55275000 218.94472362  7018.530827878014           357
  1.55275000   1.55275000 219.19597990  7109.598037691114           358
  1.55275000   1.55275000 219.44723618  7201.018526136302           359
  1.55275000   1.55275000 219.69849246  7292.777683289563           360
  1.55275000   1.55275000 219.94974874  7384.860588105024           361
  1.55275000   1.55275000 220.20100503  7477.2519986114             362
  1.55275000   1.55275000 220.45226131  7569.936341462933           363
  1.55275000   1.55275000 220.70351759  7662.897700933301           364
  1.55275000   1.55275000 220.95477387  7756.119807453402           365
  1.55275000   1.55275000 221.20603015  7849.586025805207           366
  1.55275000   1.55275000 221.45728643  7943.279343095746           367
  1.55275000   1.55275000 221.70854271  8037.182356645377           368
  1.55275000   1.55275000 221.95979899  8131.277261936599           369
  1.55275000   1.55275000 222.21105528  8225.545840778843           370
  1.55275000   1.55275000 222.46231156  8319.969449853927           371
  1.55275000   1.55275000 222.71356784  8414.529009816782           372
  1.55275000   1.55275000 222.96482412  8509.204995133166           373
  1.55275000   1.55275000 223.21608040  8603.977424843386           374
  1.55275000   1.55275000 223.46733668  8698.825854445842           375
  1.55275000   1.55275000 223.71859296  8793.729369102422           376
  1.55275000   1.55275000 223.96984925  8888.666578365765           377
  1.55275000   1.55275000 224.22110553  8983.615612636895           378
  1.55275000   1.55275000 224.47236181  9078.554121556648           379
  1.55275000   1.55275000 224.72361809  9173.459274537841           380
  1.55275000   1.55275000 224.97487437  9268.307763640294           381
  1.55275000   1.55275000 225.22613065  9363.075808986718           382
  1.55275000   1.55275000 225.47738693  9457.73916691345            383
  1.55275000   1.55275000 225.72864322  9552.273141039555           384
  1.55275000   1.55275000 225.97989950  9646.652596429845           385
  1.55275000   1.55275000 226.23115578  9740.851977015987           386
  1.55275000   1.55275000 226.48241206  9834.845326423747           387
  1.55275000   1.55275000 226.73366834  9928.606312342945           388
  1.55275000   1.55275000 226.98492462  10022.10825455555           389
